_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text,tokens,stemmed_tokens,lemmatized_tokens
623495562,False,finalized,3,12/12/2014 20:51,3,1.0,Tue Dec 02 00:39:47 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495563,False,finalized,3,12/12/2014 1:20,3,0.6868,Tue Dec 02 00:39:51 +0000 2014,5.4e+17,#AAPL OR @Apple,,@thehill @Apple Furthermore there are no provisions for secrecy in the constitution as such such activities are sedition by the US gov.,"['thehill', 'apple', 'furthermore', 'provisions', 'secrecy', 'constitution', 'activities', 'sedition', 'us', 'gov']","['thehil', 'appl', 'furthermor', 'provis', 'secreci', 'constitut', 'activ', 'sedit', 'us', 'gov']","['thehill', 'apple', 'furthermore', 'provision', 'secrecy', 'constitution', 'activity', 'sedition', 'u', 'gov']"
623495564,False,finalized,3,12/12/2014 3:38,1,0.6656,Tue Dec 02 00:45:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,#AAPL:Here's why Apple dropped...http://t.co/qVpNCJv1pb,"['aapl', 'apple', 'dropped']","['aapl', 'appl', 'drop']","['aapl', 'apple', 'dropped']"
623495565,False,finalized,4,12/12/2014 2:08,3,0.7408,Tue Dec 02 00:45:22 +0000 2014,5.4e+17,#AAPL OR @Apple,,This one chart explains @tim_cook's affect on @Apple. Paints an interesting story. What do you think? http://t.co/7cBY6jL5Pn,"['one', 'chart', 'explains', 'tim', 'cook', 'affect', 'apple', 'paints', 'interesting', 'story', 'think']","['one', 'chart', 'explain', 'tim', 'cook', 'affect', 'appl', 'paint', 'interest', 'stori', 'think']","['one', 'chart', 'explains', 'tim', 'cook', 'affect', 'apple', 'paint', 'interesting', 'story', 'think']"
623495566,False,finalized,3,12/12/2014 2:28,3,1.0,Tue Dec 02 00:47:23 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495567,False,finalized,3,12/12/2014 21:02,3,1.0,Tue Dec 02 00:47:46 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495568,False,finalized,4,12/12/2014 22:25,3,0.732,Tue Dec 02 00:51:10 +0000 2014,5.4e+17,#AAPL OR @Apple,,"Final #AAPL #PutCallRatios for Monday, December 1, 2014 http://t.co/EVJC0tNGPJ","['final', 'aapl', 'putcallratios', 'monday', 'december', '1', '2014']","['final', 'aapl', 'putcallratio', 'monday', 'decemb', '1', '2014']","['final', 'aapl', 'putcallratios', 'monday', 'december', '1', '2014']"
623495569,False,finalized,3,12/12/2014 17:48,3,0.7177,Tue Dec 02 00:53:22 +0000 2014,5.4e+17,#AAPL OR @Apple,,#AAPL Launches Red #Apple Logo for World AIDS Day: Dec. 1 is World AIDS Day and the red Apple logo will be abl... http://t.co/crc6VpIELd,"['aapl', 'launches', 'red', 'apple', 'logo', 'world', 'aids', 'day', 'dec', '1', 'world', 'aids', 'day', 'red', 'apple', 'logo', 'abl']","['aapl', 'launch', 'red', 'appl', 'logo', 'world', 'aid', 'day', 'dec', '1', 'world', 'aid', 'day', 'red', 'appl', 'logo', 'abl']","['aapl', 'launch', 'red', 'apple', 'logo', 'world', 'aid', 'day', 'dec', '1', 'world', 'aid', 'day', 'red', 'apple', 'logo', 'abl']"
623495570,True,golden,14,,1,1.0,Tue Dec 02 00:53:58 +0000 2014,5.4e+17,#AAPL OR @Apple,1,hey @apple fuck you,"['hey', 'apple', 'fuck']","['hey', 'appl', 'fuck']","['hey', 'apple', 'fuck']"
623495571,True,golden,13,,3,0.6788,Tue Dec 02 00:54:31 +0000 2014,5.4e+17,#AAPL OR @Apple,,5 Companies Growing Faster Than Apple Inc. http://t.co/PgCG4CkJK9 #AAPL,"['5', 'companies', 'growing', 'faster', 'apple', 'inc', 'aapl']","['5', 'compani', 'grow', 'faster', 'appl', 'inc', 'aapl']","['5', 'company', 'growing', 'faster', 'apple', 'inc', 'aapl']"
623495572,False,finalized,3,12/12/2014 8:52,1,1.0,Tue Dec 02 00:56:11 +0000 2014,5.4e+17,#AAPL OR @Apple,,@apple why doesn't your people explain precautions when buying an expensive laptop,"['apple', 'people', 'explain', 'precautions', 'buying', 'expensive', 'laptop']","['appl', 'peopl', 'explain', 'precaut', 'buy', 'expens', 'laptop']","['apple', 'people', 'explain', 'precaution', 'buying', 'expensive', 'laptop']"
623495573,False,finalized,3,12/11/2014 20:59,3,1.0,Tue Dec 02 00:56:43 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495574,False,finalized,3,12/12/2014 11:16,3,0.6731,Tue Dec 02 00:59:49 +0000 2014,5.4e+17,#AAPL OR @Apple,,@Quailman_ @Apple u was bored huh,"['quailman', 'apple', 'u', 'bored', 'huh']","['quailman', 'appl', 'u', 'bore', 'huh']","['quailman', 'apple', 'u', 'bored', 'huh']"
623495575,False,finalized,3,12/11/2014 20:54,3,1.0,Tue Dec 02 01:04:41 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @wagner_tim: @robconeybeer: You need an IP portfolio to defend against big companies - just look at @Samsung @Apple court battles,"['rt', 'wagner', 'tim', 'robconeybeer', 'need', 'ip', 'portfolio', 'defend', 'big', 'companies', 'look', 'samsung', 'apple', 'court', 'battles']","['rt', 'wagner', 'tim', 'robconeyb', 'need', 'ip', 'portfolio', 'defend', 'big', 'compani', 'look', 'samsung', 'appl', 'court', 'battl']","['rt', 'wagner', 'tim', 'robconeybeer', 'need', 'ip', 'portfolio', 'defend', 'big', 'company', 'look', 'samsung', 'apple', 'court', 'battle']"
623495576,True,golden,18,,1,1.0,Tue Dec 02 01:05:37 +0000 2014,5.4e+17,#AAPL OR @Apple,1,"As a die hard @Apple customer, I must say I am truly displeased with the customer service I was given today. #badservice #Apple","['die', 'hard', 'apple', 'customer', 'must', 'say', 'truly', 'displeased', 'customer', 'service', 'given', 'today', 'badservice', 'apple']","['die', 'hard', 'appl', 'custom', 'must', 'say', 'truli', 'displeas', 'custom', 'servic', 'given', 'today', 'badservic', 'appl']","['die', 'hard', 'apple', 'customer', 'must', 'say', 'truly', 'displeased', 'customer', 'service', 'given', 'today', 'badservice', 'apple']"
623495577,False,finalized,3,12/12/2014 20:54,1,1.0,Tue Dec 02 01:06:42 +0000 2014,5.4e+17,#AAPL OR @Apple,,@Apple made it clear today that I as a customer are not worth a measly $79!! An employee gave mis info and they will not stand behind it,"['apple', 'made', 'clear', 'today', 'customer', 'worth', 'measly', '79', 'employee', 'gave', 'mis', 'info', 'stand', 'behind']","['appl', 'made', 'clear', 'today', 'custom', 'worth', 'measli', '79', 'employe', 'gave', 'mi', 'info', 'stand', 'behind']","['apple', 'made', 'clear', 'today', 'customer', 'worth', 'measly', '79', 'employee', 'gave', 'mi', 'info', 'stand', 'behind']"
623495578,False,finalized,3,12/11/2014 22:10,3,0.7011,Tue Dec 02 01:06:58 +0000 2014,5.4e+17,#AAPL OR @Apple,,INSPI(RED) by @Apple and @tim_cook on #WorldAIDSDAY. 100% of #AppsforRED in @AppStore go to fight AIDs. Get @Farmville2 and @CSRRacing @RED,"['inspi', 'red', 'apple', 'tim', 'cook', 'worldaidsday', '100', 'appsforred', 'appstore', 'go', 'fight', 'aids', 'get', 'farmville2', 'csrracing', 'red']","['inspi', 'red', 'appl', 'tim', 'cook', 'worldaidsday', '100', 'appsfor', 'appstor', 'go', 'fight', 'aid', 'get', 'farmville2', 'csrrace', 'red']","['inspi', 'red', 'apple', 'tim', 'cook', 'worldaidsday', '100', 'appsforred', 'appstore', 'go', 'fight', 'aid', 'get', 'farmville2', 'csrracing', 'red']"
623495579,False,finalized,4,12/12/2014 2:39,3,0.7321,Tue Dec 02 01:07:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495580,False,finalized,3,12/12/2014 9:14,3,1.0,Tue Dec 02 01:09:53 +0000 2014,5.4e+17,#AAPL OR @Apple,,16GB @Apple #iPad Air 2 Retina WiFi Tablet $400 + Free Shipping via #EBAY http://t.co/TrkYuoYew7 #CyberMonday #firstworldproblems,"['16gb', 'apple', 'ipad', 'air', '2', 'retina', 'wifi', 'tablet', '400', 'free', 'shipping', 'via', 'ebay', 'cybermonday', 'firstworldproblems']","['16gb', 'appl', 'ipad', 'air', '2', 'retina', 'wifi', 'tablet', '400', 'free', 'ship', 'via', 'ebay', 'cybermonday', 'firstworldproblem']","['16gb', 'apple', 'ipad', 'air', '2', 'retina', 'wifi', 'tablet', '400', 'free', 'shipping', 'via', 'ebay', 'cybermonday', 'firstworldproblems']"
623495581,True,golden,16,,5,0.8214,Tue Dec 02 01:11:43 +0000 2014,5.4e+17,#AAPL OR @Apple,5,Photo: Love IOS 8 @apple @iphone #Love #IOS8 #NoCrop #iphone #young #phone #screen #capturescream #boy... http://t.co/fIDj9FxHDV,"['photo', 'love', 'ios', '8', 'apple', 'iphone', 'love', 'ios8', 'nocrop', 'iphone', 'young', 'phone', 'screen', 'capturescream', 'boy']","['photo', 'love', 'io', '8', 'appl', 'iphon', 'love', 'ios8', 'nocrop', 'iphon', 'young', 'phone', 'screen', 'capturescream', 'boy']","['photo', 'love', 'io', '8', 'apple', 'iphone', 'love', 'ios8', 'nocrop', 'iphone', 'young', 'phone', 'screen', 'capturescream', 'boy']"
623495582,False,finalized,3,12/12/2014 9:16,1,1.0,Tue Dec 02 01:13:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,Why does @Apple force people to use its VPN built in to iOS8? Off button doesn't work FFS. Like I want Apple's NSA data collection service.,"['apple', 'force', 'people', 'use', 'vpn', 'built', 'ios8', 'button', 'work', 'ffs', 'like', 'want', 'apple', 'nsa', 'data', 'collection', 'service']","['appl', 'forc', 'peopl', 'use', 'vpn', 'built', 'ios8', 'button', 'work', 'ff', 'like', 'want', 'appl', 'nsa', 'data', 'collect', 'servic']","['apple', 'force', 'people', 'use', 'vpn', 'built', 'ios8', 'button', 'work', 'ffs', 'like', 'want', 'apple', 'nsa', 'data', 'collection', 'service']"
623495583,False,finalized,3,12/12/2014 13:02,1,0.6398,Tue Dec 02 01:15:12 +0000 2014,5.4e+17,#AAPL OR @Apple,,Then how the hell did I take this screenshot? @apple @timcook http://t.co/NvFWwi4JsM,"['hell', 'take', 'screenshot', 'apple', 'timcook']","['hell', 'take', 'screenshot', 'appl', 'timcook']","['hell', 'take', 'screenshot', 'apple', 'timcook']"
623495584,False,finalized,3,12/12/2014 3:17,3,1.0,Tue Dec 02 01:17:55 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/WY4zI6XQtF,"['rt', 'thehill', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495585,False,finalized,3,12/12/2014 1:13,3,0.6759,Tue Dec 02 01:22:40 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495586,False,finalized,6,12/12/2014 9:26,1,0.5327,Tue Dec 02 01:25:49 +0000 2014,5.4e+17,#AAPL OR @Apple,,Buy round lot on the open MT @WSJD #AAPL stock briefly dove 6.4% today. Analysts not sure why http://t.co/F6e73eJUJE http://t.co/2qQvMWOotv,"['buy', 'round', 'lot', 'open', 'mt', 'wsjd', 'aapl', 'stock', 'briefly', 'dove', '6', '4', 'today', 'analysts', 'sure']","['buy', 'round', 'lot', 'open', 'mt', 'wsjd', 'aapl', 'stock', 'briefli', 'dove', '6', '4', 'today', 'analyst', 'sure']","['buy', 'round', 'lot', 'open', 'mt', 'wsjd', 'aapl', 'stock', 'briefly', 'dove', '6', '4', 'today', 'analyst', 'sure']"
623495587,False,finalized,3,12/11/2014 18:38,1,1.0,Tue Dec 02 01:36:18 +0000 2014,5.4e+17,#AAPL OR @Apple,,3G is draining my battery fix this @apple,"['3g', 'draining', 'battery', 'fix', 'apple']","['3g', 'drain', 'batteri', 'fix', 'appl']","['3g', 'draining', 'battery', 'fix', 'apple']"
623495588,False,finalized,3,12/11/2014 18:42,not_relevant,0.6527,Tue Dec 02 01:36:35 +0000 2014,5.4e+17,#AAPL OR @Apple,,My daughter's @Apple #iPod stolen. To the thief: try working as hard to earn one - like my daughter had to buy hers. #LosingFaithInPeople,"['daughter', 'apple', 'ipod', 'stolen', 'thief', 'try', 'working', 'hard', 'earn', 'one', 'like', 'daughter', 'buy', 'losingfaithinpeople']","['daughter', 'appl', 'ipod', 'stolen', 'thief', 'tri', 'work', 'hard', 'earn', 'one', 'like', 'daughter', 'buy', 'losingfaithinpeopl']","['daughter', 'apple', 'ipod', 'stolen', 'thief', 'try', 'working', 'hard', 'earn', 'one', 'like', 'daughter', 'buy', 'losingfaithinpeople']"
623495589,False,finalized,3,12/12/2014 7:04,1,1.0,Tue Dec 02 01:40:38 +0000 2014,5.4e+17,#AAPL OR @Apple,,@apple your chargers suck ass! They just love to break!,"['apple', 'chargers', 'suck', 'ass', 'love', 'break']","['appl', 'charger', 'suck', 'ass', 'love', 'break']","['apple', 'charger', 'suck', 'as', 'love', 'break']"
623495590,False,finalized,3,12/12/2014 2:23,3,0.6783,Tue Dec 02 01:44:36 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495591,False,finalized,3,12/12/2014 19:56,3,1.0,Tue Dec 02 01:45:03 +0000 2014,5.4e+17,#AAPL OR @Apple,,"#AAPL:My Three Horsemen Of The NASDAQ 100:  Apple, Microsoft And Gilead Scie...http://t.co/cDvoZfGSBX","['aapl', 'three', 'horsemen', 'nasdaq', '100', 'apple', 'microsoft', 'gilead', 'scie']","['aapl', 'three', 'horsemen', 'nasdaq', '100', 'appl', 'microsoft', 'gilead', 'scie']","['aapl', 'three', 'horseman', 'nasdaq', '100', 'apple', 'microsoft', 'gilead', 'scie']"
623495592,False,finalized,3,12/12/2014 0:00,3,0.6604,Tue Dec 02 01:47:52 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom,"['rt', 'thehill', 'justice', 'department', 'cites', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']","['rt', 'thehil', 'justic', 'depart', 'cite', '18th', 'centuri', 'feder', 'law', 'get', 'appl', 'unlock', 'iphon']","['rt', 'thehill', 'justice', 'department', 'cite', '18th', 'century', 'federal', 'law', 'get', 'apple', 'unlock', 'iphones']"
623495593,False,finalized,4,12/12/2014 14:46,1,0.7556,Tue Dec 02 01:49:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,I'm hoping @apple won't automatically make us download Bruce Springsteen and U2 singing together.  #u2 #bruce #espn #thatwasbad,"['hoping', 'apple', 'automatically', 'make', 'us', 'download', 'bruce', 'springsteen', 'u2', 'singing', 'together', 'u2', 'bruce', 'espn', 'thatwasbad']","['hope', 'appl', 'automat', 'make', 'us', 'download', 'bruce', 'springsteen', 'u2', 'sing', 'togeth', 'u2', 'bruce', 'espn', 'thatwasbad']","['hoping', 'apple', 'automatically', 'make', 'u', 'download', 'bruce', 'springsteen', 'u2', 'singing', 'together', 'u2', 'bruce', 'espn', 'thatwasbad']"
623495594,False,finalized,6,12/11/2014 23:38,1,0.4791,Tue Dec 02 01:52:00 +0000 2014,5.4e+17,#AAPL OR @Apple,,@thehill @Apple What a joke! Justice Dept should prosecute Killer Wilson in pursuit of JUSTICE. #Ferguson IS NOT OVER!,"['thehill', 'apple', 'joke', 'justice', 'dept', 'prosecute', 'killer', 'wilson', 'pursuit', 'justice', 'ferguson']","['thehil', 'appl', 'joke', 'justic', 'dept', 'prosecut', 'killer', 'wilson', 'pursuit', 'justic', 'ferguson']","['thehill', 'apple', 'joke', 'justice', 'dept', 'prosecute', 'killer', 'wilson', 'pursuit', 'justice', 'ferguson']"
623495595,False,finalized,3,12/12/2014 8:53,3,1.0,Tue Dec 02 01:52:18 +0000 2014,5.4e+17,#AAPL OR @Apple,,@aydlettgwyn13 @apple please educate us,"['aydlettgwyn13', 'apple', 'please', 'educate', 'us']","['aydlettgwyn13', 'appl', 'pleas', 'educ', 'us']","['aydlettgwyn13', 'apple', 'please', 'educate', 'u']"
623495596,False,finalized,4,12/12/2014 2:30,1,0.7591,Tue Dec 02 01:53:41 +0000 2014,5.4e+17,#AAPL OR @Apple,,RT @TinfoilTricorn: @thehill @Apple Wish we could prosecute the admin for violation of privacy and criminal search and seizure,"['rt', 'tinfoiltricorn', 'thehill', 'apple', 'wish', 'could', 'prosecute', 'admin', 'violation', 'privacy', 'criminal', 'search', 'seizure']","['rt', 'tinfoiltricorn', 'thehil', 'appl', 'wish', 'could', 'prosecut', 'admin', 'violat', 'privaci', 'crimin', 'search', 'seizur']","['rt', 'tinfoiltricorn', 'thehill', 'apple', 'wish', 'could', 'prosecute', 'admin', 'violation', 'privacy', 'criminal', 'search', 'seizure']"
623495597,False,finalized,3,12/12/2014 11:28,3,0.6676,Tue Dec 02 01:58:06 +0000 2014,5.4e+17,#AAPL OR @Apple,,The game #traders play in the name of #market #liquidity #HFT #darkpools #stock #trading #algorithms #AAPL  http://t.co/laKjpr89S8,"['game', 'traders', 'play', 'name', 'market', 'liquidity', 'hft', 'darkpools', 'stock', 'trading', 'algorithms', 'aapl']","['game', 'trader', 'play', 'name', 'market', 'liquid', 'hft', 'darkpool', 'stock', 'trade', 'algorithm', 'aapl']","['game', 'trader', 'play', 'name', 'market', 'liquidity', 'hft', 'darkpools', 'stock', 'trading', 'algorithm', 'aapl']"
623495598,False,finalized,3,12/12/2014 6:51,3,1.0,Tue Dec 02 02:00:04 +0000 2014,5.4e+17,#AAPL OR @Apple,,#AAPL:10 Steve Jobs emails you need to read...http://t.co/82G1kL94tx,"['aapl', '10', 'steve', 'jobs', 'emails', 'need', 'read']","['aapl', '10', 'steve', 'job', 'email', 'need', 'read']","['aapl', '10', 'steve', 'job', 'email', 'need', 'read']"
623495599,False,finalized,3,12/12/2014 20:34,1,1.0,Tue Dec 02 02:00:59 +0000 2014,5.4e+17,#AAPL OR @Apple,,So so sooooo annoyed. Did the restore from my back up and lost my voice mails. I needed to keep those. Thanks a lot @apple,"['sooooo', 'annoyed', 'restore', 'back', 'lost', 'voice', 'mails', 'needed', 'keep', 'thanks', 'lot', 'apple']","['sooooo', 'annoy', 'restor', 'back', 'lost', 'voic', 'mail', 'need', 'keep', 'thank', 'lot', 'appl']","['sooooo', 'annoyed', 'restore', 'back', 'lost', 'voice', 'mail', 'needed', 'keep', 'thanks', 'lot', 'apple']"
