_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,sentiment,sentiment:confidence,date,id,query,sentiment_gold,text
623495651,FALSE,finalized,3,12/12/2014 19:54,3,1,Tue Dec 02 04:38:57 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt donacamp brass band at apple store broadway winterseve nyc
623495652,FALSE,finalized,3,12/12/2014 21:15,3,1,Tue Dec 02 04:41:05 +0000 2014,5.40E+17,#AAPL OR @Apple,,have apple inc s ipad sales peaked aapl
623495653,FALSE,finalized,3,12/11/2014 22:17,3,1,Tue Dec 02 04:48:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt donacamp brass band at apple store broadway winterseve nyc
623495654,FALSE,finalized,3,12/12/2014 2:02,3,1,Tue Dec 02 04:53:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,barclay s apple analyst joins the crowd and increases price target forbes aapl
623495655,FALSE,finalized,3,12/12/2014 2:40,1,1,Tue Dec 02 04:54:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,just need apple to come out with a charger cord that keep a charge amp don t fall apart
623495656,FALSE,finalized,3,12/12/2014 3:17,1,0.681,Tue Dec 02 05:00:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt amandazuckerman you should be able to forward a voicemail why isn t that a thing apple
623495657,FALSE,finalized,3,12/11/2014 21:06,1,1,Tue Dec 02 05:03:26 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple and facebook i speak for all of humanity we want to chose what contacts are added to our contacts book from facebook thanks
623495658,FALSE,finalized,3,12/12/2014 2:53,1,1,Tue Dec 02 05:06:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple i h8 everything about u
623495659,FALSE,finalized,3,12/12/2014 22:03,1,1,Tue Dec 02 05:06:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple ur a disgrace
623495660,FALSE,finalized,6,12/12/2014 19:53,3,0.5098,Tue Dec 02 05:07:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple i want my pictures back
623495661,FALSE,finalized,3,12/12/2014 2:32,1,1,Tue Dec 02 05:07:30 +0000 2014,5.40E+17,#AAPL OR @Apple,,my phone is on acid right now apple fix this
623495662,FALSE,finalized,5,12/11/2014 14:30,1,1,Tue Dec 02 05:11:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple i had a power cord problem under warranty you said it would be fine it isn t and now you won t replace it
623495663,FALSE,finalized,3,12/12/2014 1:46,1,1,Tue Dec 02 05:13:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple this was normal use no abuse wrapped it exactly as you instructed me to this is a fire hazard you should replace it defective
623495664,FALSE,golden,4,12/11/2014 12:17,5,0.718,Tue Dec 02 05:14:39 +0000 2014,5.40E+17,#AAPL OR @Apple,"5
3
1",apple btw i love all of your products they rock your power cords are junk you seriously need to fix this
623495665,FALSE,finalized,3,12/12/2014 8:40,3,1,Tue Dec 02 05:16:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt donacamp brass band at apple store broadway winterseve nyc
623495666,FALSE,finalized,3,12/11/2014 18:41,1,0.6894,Tue Dec 02 05:20:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt thehill justice department cites 18th century federal law to get apple to unlock iphones
623495667,FALSE,finalized,3,12/12/2014 22:03,1,1,Tue Dec 02 05:25:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,yo apple fix your shitty imessage
623495668,FALSE,finalized,3,12/12/2014 17:53,5,0.6544,Tue Dec 02 05:35:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl rt aboveavalon apple s share repurchases have benefited shareholders by 80 billion
623495669,FALSE,finalized,3,12/12/2014 1:24,5,0.6373,Tue Dec 02 05:37:33 +0000 2014,5.40E+17,#AAPL OR @Apple,,even with apple watch delayed i m raising my aapl price target to 165 aapl alex cho
623495670,FALSE,finalized,3,12/12/2014 1:18,5,1,Tue Dec 02 05:40:45 +0000 2014,5.40E+17,#AAPL OR @Apple,,i love airmiles between chaptersindigo amp apple i earned 200 miles during the blackfriday sale freemoney centsability cybermonday
623495671,FALSE,finalized,3,12/12/2014 21:30,1,1,Tue Dec 02 05:42:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,yo apple this auto correct shit got ta stop changing my shit right when i send it
623495672,FALSE,finalized,3,12/11/2014 22:17,3,1,Tue Dec 02 06:00:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,first apple logo was designed by co founder ronald wayne drawing of isaac newton reading a book under an apple tree
623495673,FALSE,finalized,3,12/12/2014 21:34,1,1,Tue Dec 02 06:01:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,those pick up the slack you fuck boys apple
623495674,FALSE,finalized,6,12/11/2014 23:38,not_relevant,0.4978,Tue Dec 02 06:02:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,why is it that the no firm has acquired the bloomberg terminal service yet aapl i wish it had a goog search function
623495675,FALSE,finalized,3,12/12/2014 20:37,5,0.6635,Tue Dec 02 06:09:23 +0000 2014,5.40E+17,#AAPL OR @Apple,,surface maybe good product but never better then apple macbook air it s a fact
623495676,TRUE,golden,17,,1,1,Tue Dec 02 06:52:06 +0000 2014,5.40E+17,#AAPL OR @Apple,1,fucking faggots apple
623495677,FALSE,finalized,3,12/12/2014 11:15,1,0.6635,Tue Dec 02 06:52:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple of course that s not their mother fucking
623495678,FALSE,finalized,3,12/12/2014 3:55,3,0.6816,Tue Dec 02 06:54:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple inc store logos turn red for world aids day aapl
623495679,FALSE,finalized,3,12/11/2014 21:48,1,1,Tue Dec 02 06:55:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,the fuck kinda gay shit you print in the fucking ketosis apple
623495680,FALSE,finalized,3,12/12/2014 8:47,1,1,Tue Dec 02 06:57:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,game apple you bitches really trying me tonight rt dremacsamillion whosflyy gams night gawd
623495681,FALSE,finalized,3,12/12/2014 2:56,3,1,Tue Dec 02 07:12:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple ceo tim cook comes out as gay apple via posh360 net
623495682,FALSE,finalized,3,12/12/2014 22:12,1,1,Tue Dec 02 07:15:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt bella bong apple u need to get ur fucking shit together and let me txt while on youtube
623495683,FALSE,finalized,4,12/11/2014 14:12,1,0.7206,Tue Dec 02 07:16:12 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple disney why can t i buy any version let alone the version i actually like of star wars on itunesmovies stupid lame starwars
623495684,FALSE,finalized,6,12/12/2014 21:10,3,0.6518,Tue Dec 02 07:21:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple tim cook perhaps a less malleable metal for the shell of the iphone6splus noticedsomecurve
623495685,FALSE,finalized,3,12/12/2014 1:18,3,1,Tue Dec 02 07:21:37 +0000 2014,5.40E+17,#AAPL OR @Apple,,macbook pro 13 non retina first startup via youtube apple macbook macbookpro startup hipster
623495686,FALSE,finalized,4,12/11/2014 14:38,3,1,Tue Dec 02 07:21:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,macbook pro 13in unboxing via youtube apple macbook macbookpro startup hipster unboxing
623495687,FALSE,finalized,3,12/12/2014 1:28,3,1,Tue Dec 02 07:22:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,ipad mini unboxing via youtube apple ipadmini ipad macbook macbookpro startup hipster unboxing
623495688,FALSE,finalized,3,12/11/2014 14:38,3,0.6491,Tue Dec 02 07:22:17 +0000 2014,5.40E+17,#AAPL OR @Apple,,ipad mini first time startup via youtube apple ipadmini ipad macbook macbookpro startup hipster unbox
623495689,FALSE,finalized,3,12/12/2014 2:08,3,0.6765,Tue Dec 02 07:24:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple where the ipod 6 at doe
623495690,FALSE,finalized,3,12/12/2014 2:33,1,0.6827,Tue Dec 02 07:32:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,can apple drop audio only rendition requirement for ios apps users hate it no other stores want it other platforms don t know what it is
623495691,FALSE,finalized,6,12/11/2014 9:47,1,0.8539,Tue Dec 02 07:45:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,none too happy with apple mac os x yosemite file vault 2 or boot camp right now thankful to own a lenovo
623495692,FALSE,finalized,3,12/12/2014 2:17,3,1,Tue Dec 02 08:04:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,iphone6s to emerge spring 2015 with apple apple watch tuesday 2 december
623495693,FALSE,finalized,3,12/12/2014 2:32,3,1,Tue Dec 02 08:25:58 +0000 2014,5.40E+17,#AAPL OR @Apple,,all my apps on apple ipodtouch5thgen
623495694,FALSE,finalized,3,12/12/2014 9:39,1,0.6882,Tue Dec 02 08:27:10 +0000 2014,5.40E+17,#AAPL OR @Apple,,i demand there be a tapatio emoji apple
623495695,FALSE,finalized,3,12/11/2014 14:52,3,1,Tue Dec 02 08:27:27 +0000 2014,5.40E+17,#AAPL OR @Apple,,my apps apple ipodtouch5thgen
623495696,FALSE,finalized,6,12/12/2014 2:30,3,0.679,Tue Dec 02 08:30:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl call america for free until christmas tesco cuts costs for relaunch
623495697,FALSE,finalized,4,12/12/2014 17:00,1,0.7284,Tue Dec 02 08:37:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,so for the second time aapl pages ate my edits 700bn amateurs fail iwantjobsback
623495698,FALSE,finalized,3,12/12/2014 6:55,1,1,Tue Dec 02 08:44:36 +0000 2014,5.40E+17,#AAPL OR @Apple,,feel so lost with out my phone apple iphone 5 chargers are horrendous brokenchargerprobs
623495699,FALSE,finalized,3,12/12/2014 1:58,3,1,Tue Dec 02 08:45:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl apple heads to trial over digital music claims
623495700,FALSE,finalized,4,12/12/2014 12:17,1,0.7248,Tue Dec 02 08:46:14 +0000 2014,5.40E+17,#AAPL OR @Apple,,excellent news houseofcards s3 on netflix 27 2 i wonder if yosemite amp my wifi will be talking by then apple tim cook it s been wks
623495701,FALSE,finalized,3,12/12/2014 11:12,1,1,Tue Dec 02 08:46:43 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple my laptop is burning my legs what do u have to say about this
623495702,FALSE,finalized,3,12/11/2014 20:50,5,0.667,Tue Dec 02 08:49:46 +0000 2014,5.40E+17,#AAPL OR @Apple,,benh4ll netflix apple tim cook great news hope your wifi gets sorted though
623495703,FALSE,finalized,3,12/12/2014 1:42,3,1,Tue Dec 02 08:50:13 +0000 2014,5.40E+17,#AAPL OR @Apple,,the secret of life from steve jobs in 46 seconds some motivation from the late ceo of apple
623495704,FALSE,finalized,3,12/12/2014 12:17,3,1,Tue Dec 02 08:54:32 +0000 2014,5.40E+17,#AAPL OR @Apple,,10 best stevejobs apple aapl tech30 via
623495705,FALSE,finalized,3,12/12/2014 3:13,1,0.6826,Tue Dec 02 09:03:55 +0000 2014,5.40E+17,#AAPL OR @Apple,,hammerarcade this makes me feel so sad why do u have to be so rood apple
623495706,FALSE,finalized,3,12/11/2014 18:42,1,1,Tue Dec 02 09:25:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,i hate these apple earphones so bad why in the world did they think it was a good idea to p
623495707,FALSE,finalized,4,12/11/2014 14:10,3,1,Tue Dec 02 09:30:38 +0000 2014,5.40E+17,#AAPL OR @Apple,,quentinnield apple i need to reinstall on my apple ipad 2
623495708,FALSE,finalized,3,12/12/2014 21:47,5,1,Tue Dec 02 09:31:29 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple i salut you kcdenton s photo
623495709,FALSE,finalized,3,12/12/2014 8:51,3,1,Tue Dec 02 09:40:50 +0000 2014,5.40E+17,#AAPL OR @Apple,,macbook pro 13 non retina first startup via youtube apple macbook macbookpro startup hipster
623495710,FALSE,finalized,3,12/12/2014 19:56,3,1,Tue Dec 02 09:41:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,macbook pro 13in unboxing via youtube apple macbook macbookpro startup hipster unboxing
623495711,FALSE,finalized,3,12/11/2014 22:27,3,0.665,Tue Dec 02 09:41:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,ipad mini unboxing via youtube apple ipadmini ipad macbook macbookpro startup hipster unboxing
623495712,FALSE,finalized,3,12/11/2014 20:50,3,0.667,Tue Dec 02 09:41:31 +0000 2014,5.40E+17,#AAPL OR @Apple,,ipad mini first time startup via youtube apple ipadmini ipad macbook macbookpro startup hipster unbox
623495713,FALSE,finalized,4,12/12/2014 2:56,3,0.7651,Tue Dec 02 09:57:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,smartphone tablet to become home automation hub how can any wireless protocol beat wifi and bluetooth apple homekit shortcutlabs flic
623495714,FALSE,finalized,3,12/12/2014 22:00,3,1,Tue Dec 02 10:01:35 +0000 2014,5.40E+17,#AAPL OR @Apple,,options outlook amid heavy week of economic events aapl goog googl tsla wmt premarket markets
623495715,FALSE,finalized,3,12/12/2014 21:19,1,0.6758,Tue Dec 02 10:15:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,why you dying so fast phone fuck you apple
623495716,FALSE,finalized,3,12/12/2014 19:54,1,0.6681,Tue Dec 02 10:22:00 +0000 2014,5.40E+17,#AAPL OR @Apple,,remuuusss apple fix this
623495717,FALSE,finalized,3,12/11/2014 22:10,3,1,Tue Dec 02 10:23:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,it s been said don t talk about politics but i can t take it anymr i ll still post about cisco apple and others but we need change
623495718,FALSE,finalized,6,12/11/2014 21:01,not_relevant,0.6697,Tue Dec 02 10:39:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,holy shit what have i missed what did obama do this time stocks nasdaq nyse aapl dowj
623495719,FALSE,finalized,3,12/12/2014 12:17,3,0.7016,Tue Dec 02 10:43:18 +0000 2014,5.40E+17,#AAPL OR @Apple,,does anybody knows how to use on a macbook pro retina us keyboard thank you so much apple macbook pro apple keyboard
623495720,FALSE,finalized,3,12/12/2014 21:39,3,0.6538,Tue Dec 02 10:47:54 +0000 2014,5.40E+17,#AAPL OR @Apple,,the best guest behind apple s rapid stock price decline yesterday is algorithmic trading 40bn wiped off by automatic computer trades aapl
623495721,TRUE,golden,12,,3,0.9144,Tue Dec 02 10:49:45 +0000 2014,5.40E+17,#AAPL OR @Apple,3,apple awarded patent 4 augmented reality devices w transparent displays
623495722,FALSE,finalized,3,12/12/2014 14:08,1,1,Tue Dec 02 11:11:30 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple apple iphone iphone iphone4s iphone4problems someone fucking help me someone who works at apple fucking help me do ur job cunts
623495723,FALSE,finalized,3,12/11/2014 21:17,1,1,Tue Dec 02 11:30:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,wtf apple synching notes or icloud pages is unusable it used to be easier
623495724,FALSE,finalized,3,12/12/2014 11:16,3,1,Tue Dec 02 11:35:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,nasdaq100 recent market exit 4 sold aapl long for a 10 49 gain in 20 days aapl forex trading stocks
623495725,FALSE,finalized,3,12/12/2014 12:39,1,1,Tue Dec 02 11:42:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,hey apple fuck you just let me change stores
623495726,FALSE,finalized,3,12/12/2014 2:13,1,1,Tue Dec 02 11:43:08 +0000 2014,5.40E+17,#AAPL OR @Apple,,about to write a huge fuck you to apple for not letting me make reservations to get my laptop fixed
623495727,FALSE,finalized,3,12/12/2014 18:31,1,0.6631,Tue Dec 02 11:44:21 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple tumbles as much as 6 percent in unusual trading aapl aapl
623495728,FALSE,finalized,3,12/12/2014 21:11,3,1,Tue Dec 02 11:45:09 +0000 2014,5.40E+17,#AAPL OR @Apple,,angusdick yes had that exact issue took it to apple for a free battery replacement trackpad ended up being fine
623495729,FALSE,finalized,6,12/12/2014 6:10,1,0.532,Tue Dec 02 11:46:53 +0000 2014,5.40E+17,#AAPL OR @Apple,,jimcramer says machines caused apple s big drop aapl
623495730,FALSE,finalized,3,12/11/2014 14:12,1,0.6387,Tue Dec 02 11:46:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,maxscottslade apple yeah the trackpad is fine and working now but i had to damage one of the screw holdings to get the battery out
623495731,FALSE,finalized,4,12/11/2014 14:09,3,1,Tue Dec 02 12:00:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,video shows size of 12 2 inch ipad air plus mockup next to iphones ipads and macbook aapl
623495732,FALSE,finalized,3,12/12/2014 3:31,3,1,Tue Dec 02 12:08:48 +0000 2014,5.40E+17,#AAPL OR @Apple,,rt elnuevoherald steve jobs clave en juicio contra apple
623495733,FALSE,finalized,3,12/12/2014 1:20,1,1,Tue Dec 02 12:14:24 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple fail since updating my ipad os there is a bug that does not delete videos and free up memory forcing
623495734,FALSE,finalized,3,12/12/2014 21:03,3,0.6635,Tue Dec 02 12:18:10 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple opening new retail store in toledo ohio saturday december 6 mac blog aapl
623495735,FALSE,finalized,3,12/12/2014 11:18,3,1,Tue Dec 02 12:32:34 +0000 2014,5.40E+17,#AAPL OR @Apple,,why morgan stanley is negative on apple and the tech sector aapl aapl
623495736,FALSE,finalized,6,12/11/2014 20:32,3,0.4806,Tue Dec 02 12:44:56 +0000 2014,5.40E+17,#AAPL OR @Apple,,google is now beating apple in this one key sector aapl aapl
623495737,FALSE,finalized,3,12/12/2014 15:04,3,0.6678,Tue Dec 02 12:45:40 +0000 2014,5.40E+17,#AAPL OR @Apple,,bbc news evidence by late steve jobs to be used in music trial aapl
623495738,FALSE,finalized,3,12/12/2014 11:14,1,1,Tue Dec 02 12:56:04 +0000 2014,5.40E+17,#AAPL OR @Apple,,my alarm was set the ringer was on and it just refused to work fuck u apple
623495739,FALSE,finalized,3,12/12/2014 1:06,3,1,Tue Dec 02 13:02:47 +0000 2014,5.40E+17,#AAPL OR @Apple,,twitter facebook alibabatalk google apple n more in race to win payments what s future of payments start ups microsave fintechhub
623495740,FALSE,finalized,3,12/12/2014 22:13,1,0.6658,Tue Dec 02 13:04:49 +0000 2014,5.40E+17,#AAPL OR @Apple,,i m lost because it s deer season but there is no deer emoji come on apple how am i suppose to show the love to all my huntin friendz
623495741,FALSE,finalized,3,12/12/2014 14:51,3,1,Tue Dec 02 13:05:07 +0000 2014,5.40E+17,#AAPL OR @Apple,,neimanmarcus utilizing ibeacons for engagement to send messages to apple passbook personalization via pymnts
623495742,FALSE,finalized,3,12/12/2014 21:25,3,1,Tue Dec 02 13:05:59 +0000 2014,5.40E+17,#AAPL OR @Apple,,technology news apple trial to feature unseen late stevejobs video deposition
623495743,FALSE,finalized,3,12/11/2014 21:18,1,0.6672,Tue Dec 02 13:07:51 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple i figured out memory issue on my ipad it wasnt a bug but a new hidden folder that stores our images
623495744,FALSE,finalized,3,12/12/2014 20:46,3,1,Tue Dec 02 13:14:26 +0000 2014,5.40E+17,#AAPL OR @Apple,,we will be in room 1215 at 3 15 today presenting on our experience with apple dep and jamfsoftware herewegolakers
623495745,FALSE,finalized,3,12/12/2014 3:01,3,1,Tue Dec 02 13:15:02 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl pacific crest s apple analyst reiterates selling some shares
623495746,FALSE,finalized,4,12/12/2014 12:37,3,0.7364,Tue Dec 02 13:22:34 +0000 2014,5.40E+17,#AAPL OR @Apple,,pacific crest s apple analyst reiterates selling some shares aapl aapl
623495747,FALSE,finalized,3,12/12/2014 15:02,1,0.7119,Tue Dec 02 13:28:20 +0000 2014,5.40E+17,#AAPL OR @Apple,,applelawsuit depends on exactly what apple did to hold back beat their competition there are fair game competitive tactics amp unfair 1s yk
623495748,FALSE,finalized,4,12/12/2014 4:05,3,0.7201,Tue Dec 02 13:30:03 +0000 2014,5.40E+17,#AAPL OR @Apple,,aapl audio auto sales due apple lawsuit heads to court
623495749,FALSE,finalized,3,12/11/2014 22:23,3,0.6861,Tue Dec 02 13:33:19 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple s pt raised by canaccord genuity to 135 00 buy rating aapl aapl
623495750,FALSE,finalized,3,12/12/2014 20:00,3,0.7089,Tue Dec 02 13:33:31 +0000 2014,5.40E+17,#AAPL OR @Apple,,apple s pt raised by canaccord genuity to 135 00 buy rating aapl aapl
623495751,FALSE,finalized,3,12/12/2014 2:21,1,1,Tue Dec 02 13:34:11 +0000 2014,5.40E+17,#AAPL OR @Apple,,iphone6 has too many issues why tf is the earphone plug in not working apple u better fix this shit for free
